However, long QT syndrome might be responsible for some otherwise unexplained deaths in children and young adults.	general
For example, an unexplained drowning of a young person might be the first clue to inherited long QT syndrome in a family.	general
Complications Most of the time, prolonged QT intervals in people with long QT syndrome never cause problems.	general
"However, physical or emotional stress might ""trip up"" a heart that is sensitive to prolonged QT intervals."	general
This can cause the heart's rhythm to spin out of control, triggering life-threatening, irregular heart rhythms (arrhythmias) including: In this arrhythmia, your heart's two lower chambers (ventricles) beat fast and chaotically, making the waves on an ECG monitor look twisted.	general
Less blood is pumped out from your heart, so less blood reaches your brain, causing you to faint suddenly and, often, without any warning.	general
Torsades de pointes — 'twisting of the points.	general
' If a torsades de pointes episode is short — lasting less than one minute — your heart can correct itself and you regain consciousness on your own.	general
However, if a torsades de pointes episode lasts longer, it can result in a sudden fainting spell followed by a full-body seizure.	general
If the dangerous rhythm does not correct itself, then a life-threatening arrhythmia called ventricular fibrillation follows.	general
This condition causes the ventricles to beat so fast that your heart quivers and ceases pumping blood.	general
Unless your heart is shocked back into a normal rhythm by a defibrillator, ventricular fibrillation can lead to brain damage and sudden death.	general
Ventricular fibrillation.	general
It's now known that long QT syndrome might explain some cases of sudden death in young people who otherwise appear healthy.	general
If you have inherited long QT syndrome, be careful about which medications you take.	general
Some medications — including certain appetite suppressants, decongestants and common antibiotics — might trigger dangerous heart rhythms.	general
Ask your doctor what you can and can't take safely.	general
Illegal drugs, such as cocaine and amphetamines, pose a serious risk for people with long QT syndrome.	general
In addition, seek medical treatment right away for illnesses that could result in low blood-potassium levels, especially if you have a lot of vomiting and diarrhea.	general
Such illnesses could trigger an episode of long QT syndrome.	general
Your doctor might advise you not to take some drugs, such as diuretics, that lower blood-potassium levels.	general
Some people — especially older adults with long QT syndrome who haven't had signs or symptoms of the condition in decades — may not need any treatment other than preventive measures.	general
Low sperm count means that the fluid (semen) you ejaculate during an orgasm contains fewer sperm than normal.	general
A low sperm count is also called oligospermia (ol-ih-go-SPUR-me-uh).	general
A complete absence of sperm is called azoospermia.	general
Your sperm count is considered lower than normal if you have fewer than 15 million sperm per milliliter of semen.	general
Having a low sperm count decreases the odds that one of your sperm will fertilize your partner's egg, resulting in pregnancy.	general
Nonetheless, many men who have a low sperm count are still able to father a child.	general
Products & Services The main sign of low sperm count is the inability to conceive a child.	general
There might be no other obvious signs or symptoms.	general
In some men, an underlying problem such as an inherited chromosomal abnormality, a hormonal imbalance, dilated testicular veins or a condition that blocks the passage of sperm may cause signs and symptoms.	general
Low sperm count symptoms might include: Problems with sexual function — for example, low sex drive or difficulty maintaining an erection (erectile dysfunction) Pain, swelling or a lump in the testicle area Decreased facial or body hair or other signs of a chromosome or hormone abnormality When to see a doctor See a doctor if you have been unable to conceive a child after a year of regular, unprotected intercourse or sooner if you have any of the following: Erection or ejaculation problems, low sex drive, or other problems with sexual function Pain, discomfort, a lump or swelling in the testicle area A history of testicle, prostate or sexual problems A groin, testicle, penis or scrotum surgery The production of sperm is a complex process and requires normal functioning of the testicles (testes) as well as the hypothalamus and pituitary glands — organs in your brain that produce hormones that trigger sperm production.	general
Once sperm are produced in the testicles, delicate tubes transport them until they mix with semen and are ejaculated out of the penis.	general
Problems with any of these systems can affect sperm production.	general
Also, there can be problems of abnormal sperm shape (morphology), movement (motility) or function.	general
However, often the cause of low sperm count isn't identified.	general
Medical causes Low sperm count can be caused by a number of health issues and medical treatments.	general
Some of these include: A varicocele (VAR-ih-koe-seel) is a swelling of the veins that drain the testicle.	general
It's the most common reversible cause of male infertility.	general
Although the exact reason that varicoceles cause infertility is unknown, it might be related to abnormal testicular temperature regulation.	general
Varicoceles result in reduced quality of the sperm.	general
Varicocele.	general
Some infections can interfere with sperm production or sperm health or can cause scarring that blocks the passage of sperm.	general
These include inflammation of the epididymis (epididymitis) or testicles (orchitis) and some sexually transmitted infections, including gonorrhea or HIV.	general
Although some infections can result in permanent testicular damage, most often sperm can still be retrieved.	general
Retrograde ejaculation occurs when semen enters the bladder during orgasm instead of emerging out of the tip of the penis.	general
Various health conditions can cause retrograde ejaculation or lack of ejaculation, including diabetes, spinal injuries, and surgery of the bladder, prostate or urethra.	general
Ejaculation problems.	general
Certain medications also might result in ejaculatory problems, such as blood pressure medications known as alpha blockers.	general
Some ejaculatory problems can be reversed, while others are permanent.	general
In most cases of permanent ejaculation problems, sperm can still be retrieved directly from the testicles.	general
Anti-sperm antibodies are immune system cells that mistakenly identify sperm as harmful invaders and attempt to destroy them.	general
Antibodies that attack sperm.	general
Cancers and nonmalignant tumors can affect the male reproductive organs directly, through the glands that release hormones related to reproduction, such as the pituitary gland, or through unknown causes.	general
Surgery, radiation or chemotherapy to treat tumors also can affect male fertility.	general
During fetal development one or both testicles sometimes fail to descend from the abdomen into the sac that normally contains the testicles (scrotum).	general
Decreased fertility is more likely in men with this condition.	general
Undescended testicles.	general
The hypothalamus, pituitary and testicles produce hormones that are necessary to create sperm.	general
Alterations in these hormones, as well as from other systems such as the thyroid and adrenal gland, may impair sperm production.	general
Hormone imbalances.	general
Many different tubes carry sperm.	general
They can be blocked due to various causes, including inadvertent injury from surgery, prior infections, trauma or abnormal development, such as with cystic fibrosis or similar inherited conditions.	general
Defects of tubules that transport sperm.	general
Blockage can occur at any level, including within the testicle, in the tubes that drain the testicle, in the epididymis, in the vas deferens, near the ejaculatory ducts or in the urethra.	general
Inherited disorders such as Klinefelter's syndrome — in which a male is born with two X chromosomes and one Y chromosome instead of one X and one Y — cause abnormal development of the male reproductive organs.	general
Other genetic syndromes associated with infertility include cystic fibrosis, Kallmann's syndrome and Kartagener's syndrome.	general
Chromosome defects.	general
A digestive disorder caused by sensitivity to gluten, celiac disease can cause male infertility.	general
Fertility may improve after adopting a gluten-free diet.	general
Celiac disease.	general
Testosterone replacement therapy, long-term anabolic steroid use, cancer medications (chemotherapy), certain antifungal and antibiotic medications, some ulcer medications, and other medications can impair sperm production and decrease male fertility.	general
Certain medications.	general
Certain surgeries might prevent you from having sperm in your ejaculate, including vasectomy, inguinal hernia repairs, scrotal or testicular surgeries, prostate surgeries, and large abdominal surgeries performed for testicular and rectal cancers, among others.	general
In most cases, surgery can be performed to either reverse these blockages or to retrieve sperm directly from the epididymis and testicles.	general
Prior surgeries.	general
Environmental causes Sperm production or function can be affected by overexposure to certain environmental elements, including: Extended exposure to benzenes, toluene, xylene, herbicides, pesticides, organic solvents, painting materials and lead might contribute to low sperm counts.	general
Industrial chemicals.	general
Exposure to lead or other heavy metals also can cause infertility.	general
Heavy metal exposure.	general
Exposure to radiation can reduce sperm production.	general
It can take several years for sperm production to return to normal.	general
With high doses of radiation, sperm production can be permanently reduced.	general
Radiation or X-rays.	general
Elevated temperatures impair sperm production and function.	general
Although studies are limited and are inconclusive, frequent use of saunas or hot tubs might temporarily impair sperm count.	general
Overheating the testicles.	general
Sitting for long periods, wearing tight clothing or working on a laptop computer for long stretches of time also might increase the temperature in your scrotum and slightly reduce sperm production.	general
Health, lifestyle and other causes Other causes of low sperm count include: Anabolic steroids taken to stimulate muscle strength and growth can cause the testicles to shrink and sperm production to decrease.	general
Use of cocaine or marijuana might reduce the number and quality of your sperm as well.	general
Drinking alcohol can lower testosterone levels and cause decreased sperm production.	general
Alcohol use.	general
Certain occupations might be linked with a risk of infertility, including welding or those associated with prolonged sitting, such as truck driving.	general
However, the data to support these associations is inconsistent.	general
Occupation.	general
Men who smoke might have a lower sperm count than do those who don't smoke.	general
Tobacco smoking.	general
Severe or prolonged emotional stress, including stress about fertility, might interfere with hormones needed to produce sperm.	general
Emotional stress.	general
Being depressed may negatively affect sperm concentration.	general
Depression.	general
Obesity can impair fertility in several ways, including directly impacting sperm and by causing hormone changes that reduce male fertility.	general
Lower than normal sperm counts can result from testing a sperm sample that was taken too soon after your last ejaculation; was taken too soon after an illness or stressful event; or didn't contain all of the semen you ejaculated because some was spilled during collection.	general
For this reason, results are generally based on several samples taken over a period of time.	general
Sperm testing issues.	general
Risk factors A number of risk factors are linked to low sperm count and other problems that can cause low sperm count.	general
They include: Smoking tobacco Drinking alcohol Having certain past or present infections Being exposed to toxins Having experienced trauma to the testicles Being born with a fertility disorder or having a blood relative, such as your brother or father, with a fertility disorder Having certain medical conditions, including tumors and chronic illnesses Undergoing cancer treatments, such as radiation Taking certain medications Having a prior vasectomy or major abdominal or pelvic surgery Having a history of undescended testicles Complications Infertility caused by low sperm count can be stressful for both you and your partner.	general
Complications can include: Surgery or other treatments for an underlying cause of low sperm count Expensive and involved assisted reproductive techniques, such as in vitro fertilization (IVF) Stress related to the inability to have a child To protect your fertility, avoid known factors that can affect sperm count and quality.	general
For example: Don't smoke.	general
Limit or abstain from alcohol.	general
Steer clear of illicit drugs.	general
Talk to your doctor about medications that can affect sperm count.	general
Maintain a healthy weight.	general
Male hypogonadism is a condition in which the body doesn't produce enough of the hormone that plays a key role in masculine growth and development during puberty (testosterone) or enough sperm or both.	general
You can be born with male hypogonadism, or it can develop later in life, often from injury or infection.	general
The effects — and what you can do about them — depend on the cause and at what point in your life male hypogonadism occurs.	general
Some types of male hypogonadism can be treated with testosterone replacement therapy.	general
Male reproductive system Male reproductive system The male reproductive system makes, stores and moves sperm.	general
The testicles produce sperm.	general
Fluid from the seminal vesicles and prostate gland combines with sperm to make semen.	general
The penis ejaculates semen during sexual intercourse.	general
Hypogonadism can begin during fetal development, before puberty or during adulthood.	general
Signs and symptoms depend on when the condition develops.	general
Fetal development If the body doesn't produce enough testosterone during fetal development, the result may be impaired growth of the external sex organs.	general
Depending on when hypogonadism develops and how much testosterone is present, a child who is genetically male may be born with: Female genitals Genitals that are neither clearly male nor clearly female (ambiguous genitals) Underdeveloped male genitals Male hypogonadism can delay puberty or cause incomplete or lack of normal development.	general
It can hamper: Development of muscle mass And it can cause: Excessive growth of the arms and legs in relation to the trunk of the body Development of breast tissue (gynecomastia) Decreased sex drive Erectile dysfunction Decrease in muscle mass Development of breast tissue (gynecomastia) Loss of bone mass (osteoporosis) Severe hypogonadism can also cause mental and emotional changes.	general
As testosterone decreases, some men have symptoms similar to those of menopause in women.	general
These can include: Difficulty concentrating Hot flashes When to see a doctor See a doctor if you have symptoms of male hypogonadism.	general
Finding the cause of hypogonadism is an important first step to getting appropriate treatment.	general
Pituitary gland and hypothalamus Pituitary gland and hypothalamus The pituitary gland and the hypothalamus are located within the brain and control hormone production.	general
Male hypogonadism means the testicles don't produce enough of the male sex hormone testosterone.	general
There are two basic types of hypogonadism: This type of hypogonadism — also known as primary testicular failure — originates from a problem in the testicles.	general
This type of hypogonadism indicates a problem in the hypothalamus or the pituitary gland — parts of the brain that signal the testicles to produce testosterone.	general
The hypothalamus produces gonadotropin-releasing hormone, which signals the pituitary gland to make follicle-stimulating hormone () and luteinizing hormone ().	general
Luteinizing hormone then signals the testes to produce testosterone.	general
Either type of hypogonadism can be caused by an inherited (congenital) trait or something that happens later in life (acquired), such as an injury or an infection.	general
At times, primary and secondary hypogonadism occur together.	general
Primary hypogonadism Common causes of primary hypogonadism include: This condition results from a congenital abnormality of the sex chromosomes, X and Y. A male normally has one X and one Y chromosome.	general
In Klinefelter syndrome, two or more X chromosomes are present in addition to one Y chromosome.	general
Klinefelter syndrome.	general
The Y chromosome contains the genetic material that determines the sex of a child and related development.	general
The extra X chromosome that occurs in Klinefelter syndrome causes abnormal development of the testicles, which in turn results in underproduction of testosterone.	general
Before birth, the testicles develop inside the abdomen and normally move down into their permanent place in the scrotum.	general
Sometimes one or both of the testicles aren't descended at birth.	general
Undescended testicles.	general
This condition often corrects itself within the first few years of life without treatment.	general
If not corrected in early childhood, it can lead to malfunction of the testicles and reduced production of testosterone.	general
A mumps infection involving the testicles that occurs during adolescence or adulthood can damage the testicles, affecting the function of the testicles and testosterone production.	general
Mumps orchitis.	general
Too much iron in the blood can cause testicular failure or pituitary gland dysfunction, affecting testosterone production.	general
Hemochromatosis.	general
Because they're outside the abdomen, the testicles are prone to injury.	general
Damage to normally developed testicles can cause hypogonadism.	general
Damage to one testicle might not impair total testosterone production.	general
Injury to the testicles.	general
Chemotherapy or radiation therapy for the treatment of cancer can interfere with testosterone and sperm production.	general
The effects of both treatments often are temporary, but permanent infertility may occur.	general
Cancer treatment.	general
Although many men regain their fertility within a few months after treatment, preserving sperm before starting cancer therapy is an option for men.	general
Secondary hypogonadism In secondary hypogonadism, the testicles are normal but don't function properly due to a problem with the pituitary or hypothalamus.	general
A number of conditions can cause secondary hypogonadism, including: This is an abnormal development of the area of the brain that controls the secretion of pituitary hormones (hypothalamus).	general
This abnormality can also affect the ability to smell (anosmia) and cause red-green color blindness.	general
Kallmann's syndrome.	general
An abnormality in the pituitary gland can impair the release of hormones from the pituitary gland to the testicles, affecting normal testosterone production.	general
A pituitary tumor or other type of brain tumor located near the pituitary gland may cause testosterone or other hormone deficiencies.	general
Pituitary disorders.	general
Also, treatment for a brain tumor, such as surgery or radiation therapy, can affect the pituitary gland and cause hypogonadism.	general
Certain inflammatory diseases, such as sarcoidosis, histiocytosis and tuberculosis, involve the hypothalamus and pituitary gland and can affect testosterone production.	general
Inflammatory disease.	general
HIV/AIDS can cause low levels of testosterone by affecting the hypothalamus, the pituitary and the testes.	general
The use of certain drugs, such as opiate pain medications and some hormones, can affect testosterone production.	general
Medications.	general
Being significantly overweight at any age might be linked to hypogonadism.	general
As men age, there's a slow, progressive decrease in testosterone production.	general
The rate varies greatly.	general
Normal aging.	general
Risk factors Malnutrition Hypogonadism can be inherited.	general
If any of these risk factors are in your family health history, tell your doctor.	general
Complications The complications of untreated hypogonadism differ depending on when it develops — during fetal development, puberty or adulthood.	general
Lupus is a systemic autoimmune disease that occurs when your body's immune system attacks your own tissues and organs.	general
Inflammation caused by lupus can affect many different body systems — including your joints, skin, kidneys, blood cells, brain, heart and lungs.	general
Lupus can be difficult to diagnose because its signs and symptoms often mimic those of other ailments.	general
The most distinctive sign of lupus — a facial rash that resembles the wings of a butterfly unfolding across both cheeks — occurs in many but not all cases of lupus.	general
Some people are born with a tendency toward developing lupus, which may be triggered by infections, certain drugs or even sunlight.	general
While there's no cure for lupus, treatments can help control symptoms.	general
Lupus facial rash Lupus facial rash A typical sign of lupus is a red, butterfly-shaped rash over your cheeks and nose, often following exposure to sunlight.	general
No two cases of lupus are exactly alike.	general
Signs and symptoms may come on suddenly or develop slowly, may be mild or severe, and may be temporary or permanent.	general
Most people with lupus have mild disease characterized by episodes — called flares — when signs and symptoms get worse for a while, then improve or even disappear completely for a time.	general
The signs and symptoms of lupus that you experience will depend on which body systems are affected by the disease.	general
The most common signs and symptoms include: Joint pain, stiffness and swelling Butterfly-shaped rash on the face that covers the cheeks and bridge of the nose or rashes elsewhere on the body Skin lesions that appear or worsen with sun exposure (photosensitivity) Fingers and toes that turn white or blue when exposed to cold or during stressful periods (Raynaud's phenomenon) Shortness of breath Headaches, confusion and memory loss When to see a doctor See your doctor if you develop an unexplained rash, ongoing fever, persistent aching or fatigue.	general
More Information Lupus occurs when your immune system attacks healthy tissue in your body (autoimmune disease).	general
It's likely that lupus results from a combination of your genetics and your environment.	general
It appears that people with an inherited predisposition for lupus may develop the disease when they come into contact with something in the environment that can trigger lupus.	general
The cause of lupus in most cases, however, is unknown.	general
Some potential triggers include: Exposure to the sun may bring on lupus skin lesions or trigger an internal response in susceptible people.	general
Having an infection can initiate lupus or cause a relapse in some people.	general
Infections.	general
Lupus can be triggered by certain types of blood pressure medications, anti-seizure medications and antibiotics.	general
People who have drug-induced lupus usually get better when they stop taking the medication.	general
Rarely, symptoms may persist even after the drug is stopped.	general
Medications.	general
Risk factors Lupus is more common in women.	general
Although lupus affects people of all ages, it's most often diagnosed between the ages of 15 and 45.	general
Lupus is more common in African-Americans, Hispanics and Asian-Americans.	general
Complications Inflammation caused by lupus can affect many areas of your body, including your: Lupus can cause serious kidney damage, and kidney failure is one of the leading causes of death among people with lupus.	general
If your brain is affected by lupus, you may experience headaches, dizziness, behavior changes, vision problems, and even strokes or seizures.	general
Many people with lupus experience memory problems and may have difficulty expressing their thoughts.	general
Brain and central nervous system.	general
Lupus may lead to blood problems, including anemia and increased risk of bleeding or blood clotting.	general
It can also cause inflammation of the blood vessels (vasculitis).	general
Blood and blood vessels.	general
Having lupus increases your chances of developing an inflammation of the chest cavity lining (pleurisy), which can make breathing painful.	general
Bleeding into lungs and pneumonia also are possible.	general
Lupus can cause inflammation of your heart muscle, your arteries or heart membrane (pericarditis).	general
The risk of cardiovascular disease and heart attacks increases greatly as well.	general
Other types of complications Having lupus also increases your risk of: People with lupus are more vulnerable to infection because both the disease and its treatments can weaken the immune system.	general
Having lupus appears to increase your risk of cancer; however the risk is small.	general
This occurs when the blood supply to a bone diminishes, often leading to tiny breaks in the bone and eventually to the bone's collapse.	general
Bone tissue death (avascular necrosis).	general
Women with lupus have an increased risk of miscarriage.	general
Lupus increases the risk of high blood pressure during pregnancy (preeclampsia) and preterm birth.	general
To reduce the risk of these complications, doctors often recommend delaying pregnancy until your disease has been under control for at least six months.	general
Pregnancy complications.	general
More Information The Mayo Clinic experience and patient stories Our patients tell us that the quality of their interactions, our attention to detail and the efficiency of their visits mean health care like they've never experienced.	general
See the stories of satisfied Mayo Clinic patients.	general
Kidney cross section Kidney cross section Blood enters your kidneys through your renal arteries.	general
Your kidneys remove excess fluid and waste material from your blood through units called nephrons.	general
Each nephron contains a filter (glomerulus) that has a network of tiny blood vessels called capillaries.	general
The glomeruli filter waste products and substances your body needs — such as sodium, phosphorus and potassium — which then pass through tiny tubules.	general
The substances your body needs are reabsorbed into your bloodstream.	general
The waste products and excess fluid form urine, which flows through the ureters — the tubes that lead to the bladder.	general
Lupus nephritis is a frequent complication in people who have systemic lupus erythematosus — more commonly known as lupus.	general
Lupus is an autoimmune disease.	general
It causes your immune system to produce proteins called autoantibodies that attack your own tissues and organs, including the kidneys.	general
Lupus nephritis occurs when lupus autoantibodies affect structures in your kidneys that filter out waste.	general
This causes kidney inflammation and may lead to blood in the urine, protein in the urine, high blood pressure, impaired kidney function or even kidney failure.	general
Blood in your urine High blood pressure Swelling in your hands, ankles or feet High levels of a waste product called creatinine in your blood As many as half of adults with systemic lupus develop lupus nephritis.	general
Systemic lupus causes immune system proteins to damage the kidneys, harming their ability to filter out waste.	general
How kidneys work Risk factors There aren't a lot of known risk factors for lupus nephritis, except for: Although women are more likely to get lupus, men get lupus nephritis more than women.	general
Blacks, Hispanics/Latinos and Asian Americans are more likely to have lupus nephritis than whites.	general
Race or ethnicity.	general
Complications Lupus nephritis can lead to worsened kidney function or kidney failure.	general
Lyme disease is caused by four main species of bacteria.	general
Borrelia burgdorferi and Borrelia mayonii cause Lyme disease in the United States, while Borrelia afzelii and Borrelia garinii are the leading causes in Europe and Asia.	general
The most common tick-borne illness in these regions, Lyme disease is transmitted by the bite of an infected black-legged tick, commonly known as a deer tick.	general
You're more likely to get Lyme disease if you live or spend time in grassy and heavily wooded areas where ticks carrying Lyme disease thrive.	general
It's important to take common-sense precautions in tick-infested areas.	general
Lyme disease rash Lyme disease rash People with Lyme disease may experience a characteristic bull's-eye rash.	general
The rash gradually spreads over a period of days and may eventually reach up to 12 inches (30 centimeters) across.	general
The signs and symptoms of Lyme disease vary.	general
They usually appear in stages, but the stages can overlap.	general
Early signs and symptoms A small, red bump, similar to the bump of a mosquito bite, often appears at the site of a tick bite or tick removal and resolves over a few days.	general
This normal occurrence doesn't indicate Lyme disease.	general
However, these signs and symptoms can occur within a month after you've been infected: From three to 30 days after an infected tick bite, an expanding red area might appear that sometimes clears in the center, forming a bull's-eye pattern.	general
The rash (erythema migrans) expands slowly over days and can spread to 12 inches (30 centimeters) across.	general
It's typically not itchy or painful but might feel warm to the touch.	general
Erythema migrans is one of the hallmarks of Lyme disease, although not everyone with Lyme disease develops the rash.	general
Some people develop this rash at more than one place on their bodies.	general
Fever, chills, fatigue, body aches, headache, neck stiffness and swollen lymph nodes can accompany the rash.	general
Other symptoms.	general
Later signs and symptoms If untreated, new signs and symptoms of Lyme infection might appear in the following weeks to months.	general
These include: The rash may appear on other areas of your body.	general
Erythema migrans.	general
Bouts of severe joint pain and swelling are especially likely to affect your knees, but the pain can shift from one joint to another.	general
Joint pain.	general
Weeks, months or even years after infection, you might develop inflammation of the membranes surrounding your brain (meningitis), temporary paralysis of one side of your face (Bell's palsy), numbness or weakness in your limbs, and impaired muscle movement.	general
Neurological problems.	general
Less common signs and symptoms Several weeks after infection, some people develop: Heart problems, such as an irregular heartbeat Eye inflammation If you've been bitten by a tick and have symptoms Only a minority of tick bites leads to Lyme disease.	general
The longer the tick remains attached to your skin, the greater your risk of getting the disease.	general
Lyme infection is unlikely if the tick is attached for less than 36 to 48 hours.	general
If you think you've been bitten and have signs and symptoms of Lyme disease — particularly if you live in an area where Lyme disease is prevalent — contact your doctor.	general
Treatment for Lyme disease is more effective if begun early.	general
See your doctor even if symptoms disappear Consult your doctor even if signs and symptoms disappear — the absence of symptoms doesn't mean the disease is gone.	general
Untreated, Lyme disease can spread to other parts of your body for several months to years after infection, causing arthritis and nervous system problems.	general
Ticks can also transmit other illnesses, such as babesiosis and Colorado tick fever.	general
The deer tick (Ixodes scapularis) goes through three life stages.	general
Shown from left to right is the adult female, adult male, nymph and larva on a centimeter scale.	general
In the United States, Lyme disease is caused by the bacteria Borrelia burgdorferi and Borrelia mayonii, carried primarily by black-legged or deer ticks.	general
Young brown ticks often are no bigger than a poppy seed, which can make them nearly impossible to spot.	general
To contract Lyme disease, an infected deer tick must bite you.	general
The bacteria enter your skin through the bite and eventually make their way into your bloodstream.	general
In most cases, to transmit Lyme disease, a deer tick must be attached for 36 to 48 hours.	general
If you find an attached tick that looks swollen, it may have fed long enough to transmit bacteria.	general
Removing the tick as soon as possible might prevent infection.	general
Risk factors Where you live or vacation can affect your chances of getting Lyme disease.	general
So can your profession and the outdoor activities you enjoy.	general
The most common risk factors for Lyme disease include: In the United States, deer ticks are found mostly in the heavily wooded areas of the Northeast and Midwest.	general
Children who spend a lot of time outdoors in these regions are especially at risk.	general
Adults with outdoor occupations also are at increased risk.	general
Spending time in wooded or grassy areas.	general
Ticks attach easily to bare flesh.	general
If you're in an area where ticks are common, protect yourself and your children by wearing long sleeves and long pants.	general
Don't allow your pets to wander in tall weeds and grasses.	general
Having exposed skin.	general
Bacteria from a tick bite can enter your bloodstream if the tick stays attached to your skin for 36 to 48 hours or longer.	general
If you remove a tick within two days, your risk of acquiring Lyme disease is low.	general
Not removing ticks promptly or properly.	general
Complications Chronic joint inflammation (Lyme arthritis), particularly of the knee Neurological symptoms, such as facial palsy and neuropathy Cognitive defects, such as impaired memory Heart rhythm irregularities The best way to prevent Lyme disease is to avoid areas where deer ticks live, especially wooded, bushy areas with long grass.	general
You can decrease your risk of getting Lyme disease with some simple precautions: When in wooded or grassy areas, wear shoes, long pants tucked into your socks, a long-sleeved shirt, a hat and gloves.	general
Try to stick to trails and avoid walking through low bushes and long grass.	general
Keep your dog on a leash.	general
Apply insect repellent with a 20 percent or higher concentration of DEET to your skin.	general
Parents should apply repellant to their children, avoiding their hands, eyes and mouth.	general
Use insect repellents.	general
Keep in mind that chemical repellents can be toxic, so follow directions carefully.	general
Apply products with permethrin to clothing or buy pretreated clothing.	general
Clear brush and leaves where ticks live.	general
Mow your lawn regularly.	general
Stack wood neatly in dry, sunny areas to discourage rodents that carry ticks.	general
Do your best to tick-proof your yard.	general
Be especially vigilant after spending time in wooded or grassy areas.	general
Deer ticks are often no bigger than the head of a pin, so you might not discover them unless you search carefully.	general
Check your clothing, yourself, your children and your pets for ticks.	general
It's helpful to shower as soon as you come indoors.	general
Ticks often remain on your skin for hours before attaching themselves.	general
Showering and using a washcloth might remove unattached ticks.	general
You can get Lyme disease more than once.	general
Don't assume you're immune.	general
Gently grasp the tick near its head or mouth.	general
Don't squeeze or crush the tick, but pull carefully and steadily.	general
Once you've removed the entire tick, dispose of it by putting it in alcohol or flushing it down the toilet, and apply antiseptic to the bite area.	general
Remove a tick as soon as possible with tweezers.	general
Mayo Clinic Minute: Will there be a Lyme disease vaccine for humans?	general
Show transcript for video Mayo Clinic Minute: Will there be a Lyme disease vaccine for humans?	general
"""You can protect your dog in the U.S. against Lyme disease, but you can't protect you or your children with a vaccine""."	general
Dr. Gregory Poland, director the Mayo Clinic Vaccine Research Group, says there was a vaccine for humans, but it was withdrawn.	general
"Gregory Poland, M.D., Vaccine Research Group, Mayo Clinic: ""The primary reason is there was immense antivaccine sentiment about the vaccine, much like we had with measles vaccine."	general
"It's illogical""."	general
It's the bite of an infected blacklegged tick or deer tick that's responsible for making so many people sick with Lyme disease.	general
"""There are probably about 300,000 new cases a year""."	general
There are no plans at this time for a new Lyme vaccine in the U.S., but there is good news.	general
A vaccine, VLA15, is being developed in Europe.	general
"""They've been through phase 2 testing."	general
"Now they'll do phase 3 clinical testing, which means they go to the FDA, get approval, and they'll do very large studies""."	general
Dr. Poland says it might take five years or more before a Lyme disease vaccine is ready for humans.	general
Until then, it's important to be tick smart.	general
For the Mayo Clinic News Network, I'm Ian Roth.	general
Mayo Clinic Minute: Ways to avoid ticks Show transcript for video Mayo Clinic Minute: Ways to avoid ticks While you're enjoying a hike, ticks are looking for a ride.	general
"""They get themselves in a position."	general
"And they will climb up the nearest object, like this blade of grass here""."	general
It's called questing.	general
"""It sticks out its legs, and that allows it to grab on to hosts as they walk by""."	general
You can lessen the chances you'll become a host.	general
"""Using insect repellents is a good idea""."	general
Mayo Clinic parasitic diseases expert Dr. Bobbi Pritt suggests permethrin for your clothing and gear.	general
"""You can really saturate your gear."	general
"Leave them out to dry, and, then, the next day, wear them""."	general
Use permethrin on materials and DEET on skin.	general
Spray the DEET repellent on exposed skin, including your legs and hands.	general
Avoid your face, but be sure to protect your neck.	general
Then, tuck your pants into your socks.	general
And, on your hike, remember to avoid areas where those questing ticks may be perched.	general
"""That's why you want to stay away from the tall grasses."	general
"Stay in the middle""."	general
For the Mayo Clinic News Network, I'm Jeff Olsen.	general
Lymph node locations Lymph node locations Your lymph nodes play a vital role in your body's ability to fight off infections.	general
Common areas where you might notice swollen lymph nodes include your neck, under your chin, in your armpits and in your groin.	general
Swollen lymph nodes Swollen lymph nodes One of the most common places to find swollen lymph nodes is in the neck.	general
The inset shows three swollen lymph nodes below the lower jaw.	general
Swollen lymph nodes usually occur as a result of infection from bacteria or viruses.	general
Rarely, swollen lymph nodes are caused by cancer.	general
Your lymph nodes, also called lymph glands, play a vital role in your body's ability to fight off infections.	general
They function as filters, trapping viruses, bacteria and other causes of illnesses before they can infect other parts of your body.	general
Common areas where you might notice swollen lymph nodes include your neck, under your chin, in your armpits and in your groin.	general
In some cases, the passage of time and warm compresses may be all you need to treat swollen lymph nodes.	general
If an infection causes swollen lymph nodes, treatment depends on the cause.	general
Your lymphatic system is a network of organs, vessels and lymph nodes situated throughout your body.	general
Many lymph nodes are located in your head and neck region.	general
Lymph nodes that frequently swell are in this area, as well as in your armpits and groin area.	general
Swollen lymph nodes are a sign that something is wrong somewhere in your body.	general
When your lymph nodes first swell, you might notice: Tenderness and pain in the lymph nodes Swelling that may be the size of a pea or kidney bean, or even larger in the lymph nodes Depending on the cause of your swollen lymph nodes, other signs and symptoms you might have include: Runny nose, sore throat, fever and other indications of an upper respiratory infection General swelling of lymph nodes throughout your body.	general
When this occurs, it may indicate an infection, such as or mononucleosis, or an immune system disorder, such as lupus or rheumatoid arthritis Hard, fixed, rapidly growing nodes, indicating a possible cancer or lymphoma When to see a doctor Some swollen lymph nodes return to normal when the underlying condition, such as a minor infection, gets better.	general
See your doctor if you're concerned or if your swollen lymph nodes: Have appeared for no apparent reason Continue to enlarge or have been present for two to four weeks Feel hard or rubbery, or don't move when you push on them Are accompanied by persistent fever, night sweats or unexplained weight loss if you're having difficulty swallowing or breathing.	general
